Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,date,country,province,city,confirmed,suspected,cured,dead
6596.0,6596.0,6596.0,6729.0,2020-02-07,中国,澳门特别行政区,,10,0,1,0
6598.0,6598.0,6598.0,6667.0,2020-02-07,中国,甘肃省,,71,0,9,1
6614.0,6614.0,6614.0,6399.0,2020-02-07,中国,福建省,,239,0,20,0
6625.0,6625.0,6625.0,6645.0,2020-02-07,中国,西藏自治区,,1,0,0,0
6633.0,6633.0,6633.0,6617.0,2020-02-07,中国,贵州省,,89,0,6,1
6643.0,6643.0,6643.0,6297.0,2020-02-07,中国,辽宁省,,99,0,7,0
6657.0,6657.0,6657.0,6552.0,2020-02-07,中国,重庆市,,426,0,31,2
6699.0,6699.0,6699.0,6653.0,2020-02-07,中国,陕西省,,184,0,9,0
6713.0,6713.0,6713.0,6683.0,2020-02-07,中国,青海省,,18,0,3,0
6722.0,6722.0,6722.0,6727.0,2020-02-07,中国,香港特别行政区,,26,0,0,1
6724.0,6724.0,6724.0,6322.0,2020-02-07,中国,黑龙江省,,281,0,12,5
6764.0,6764.0,6764.0,6871.0,2020-02-08,中国,上海市,,292,0,41,1
6783.0,6783.0,6783.0,7163.0,2020-02-08,中国,云南省,,140,0,17,0
6801.0,6801.0,6801.0,6818.0,2020-02-08,中国,内蒙古自治区,,54,0,5,0
6814.0,6814.0,6814.0,6756.0,2020-02-08,中国,北京市,,326,0,37,2
6833.0,6833.0,6833.0,7263.0,2020-02-08,中国,台湾省,,17,0,1,0
6835.0,6835.0,6835.0,6845.0,2020-02-08,中国,吉林省,,78,0,5,1
6846.0,6846.0,6846.0,7130.0,2020-02-08,中国,四川省,,386,0,60,1
6869.0,6869.0,6869.0,6775.0,2020-02-08,中国,天津市,,88,0,4,1
6888.0,6888.0,6888.0,7228.0,2020-02-08,中国,宁夏回族自治区,,45,0,13,0
6896.0,6896.0,6896.0,6917.0,2020-02-08,中国,安徽省,,779,0,59,1
6913.0,6913.0,6913.0,6957.0,2020-02-08,中国,山东省,,435,0,50,1
6930.0,6930.0,6930.0,6806.0,2020-02-08,中国,山西省,,115,0,21,0
6942.0,6942.0,6942.0,7028.0,2020-02-08,中国,广东省,,1120,0,125,1
6965.0,6965.0,6965.0,7051.0,2020-02-08,中国,广西壮族自治区,,195,0,18,1
6981.0,6981.0,6981.0,7236.0,2020-02-08,中国,新疆维吾尔自治区,,45,0,0,0
7008.0,7008.0,7008.0,6890.0,2020-02-08,中国,江苏省,,468,0,51,0
7022.0,7022.0,7022.0,6945.0,2020-02-08,中国,江西省,,739,0,72,0
7034.0,7034.0,7034.0,6794.0,2020-02-08,中国,河北省,,206,0,30,2
7046.0,7046.0,7046.0,6974.0,2020-02-08,中国,河南省,,1033,0,131,6
7066.0,7066.0,7066.0,6904.0,2020-02-08,中国,浙江省,,1063,0,173,0
7079.0,7079.0,7079.0,7067.0,2020-02-08,中国,海南省,,128,0,15,2
7100.0,7100.0,7100.0,6994.0,2020-02-08,中国,湖北省,,27013,0,1439,780
7119.0,7119.0,7119.0,7013.0,2020-02-08,中国,湖南省,,838,0,159,1
7134.0,7134.0,7134.0,7267.0,2020-02-08,中国,澳门特别行政区,,10,0,1,0
7136.0,7136.0,7136.0,7203.0,2020-02-08,中国,甘肃省,,79,0,12,1
7152.0,7152.0,7152.0,6934.0,2020-02-08,中国,福建省,,250,0,24,0
7163.0,7163.0,7163.0,7181.0,2020-02-08,中国,西藏自治区,,1,0,0,0
7171.0,7171.0,7171.0,7153.0,2020-02-08,中国,贵州省,,96,0,7,1
7181.0,7181.0,7181.0,6831.0,2020-02-08,中国,辽宁省,,106,0,12,0
7195.0,7195.0,7195.0,7088.0,2020-02-08,中国,重庆市,,446,0,39,2
7237.0,7237.0,7237.0,7189.0,2020-02-08,中国,陕西省,,195,0,17,0
7251.0,7251.0,7251.0,7219.0,2020-02-08,中国,青海省,,18,0,3,0
7260.0,7260.0,7260.0,7265.0,2020-02-08,中国,香港特别行政区,,26,0,0,1
7262.0,7262.0,7262.0,6856.0,2020-02-08,中国,黑龙江省,,307,0,13,6
7302.0,7302.0,7302.0,7410.0,2020-02-09,中国,上海市,,295,0,44,1
7321.0,7321.0,7321.0,7702.0,2020-02-09,中国,云南省,,141,0,18,0
7339.0,7339.0,7339.0,7356.0,2020-02-09,中国,内蒙古自治区,,58,0,5,0
7352.0,7352.0,7352.0,7294.0,2020-02-09,中国,北京市,,337,0,44,2
7371.0,7371.0,7371.0,7802.0,2020-02-09,中国,台湾省,,18,0,1,0
7373.0,7373.0,7373.0,7383.0,2020-02-09,中国,吉林省,,80,0,12,1
7385.0,7385.0,7385.0,7669.0,2020-02-09,中国,四川省,,405,0,76,1
7408.0,7408.0,7408.0,7313.0,2020-02-09,中国,天津市,,91,0,4,1
7427.0,7427.0,7427.0,7767.0,2020-02-09,中国,宁夏回族自治区,,49,0,13,0
7435.0,7435.0,7435.0,7456.0,2020-02-09,中国,安徽省,,830,0,73,3
7452.0,7452.0,7452.0,7496.0,2020-02-09,中国,山东省,,459,0,63,1
7469.0,7469.0,7469.0,7344.0,2020-02-09,中国,山西省,,119,0,25,0
7481.0,7481.0,7481.0,7567.0,2020-02-09,中国,广东省,,1151,0,143,1
7504.0,7504.0,7504.0,7590.0,2020-02-09,中国,广西壮族自治区,,210,0,18,1
7520.0,7520.0,7520.0,7775.0,2020-02-09,中国,新疆维吾尔自治区,,49,0,0,0
7547.0,7547.0,7547.0,7429.0,2020-02-09,中国,江苏省,,492,0,72,0
7561.0,7561.0,7561.0,7484.0,2020-02-09,中国,江西省,,772,0,102,1
7573.0,7573.0,7573.0,7332.0,2020-02-09,中国,河北省,,218,0,35,2
7585.0,7585.0,7585.0,7513.0,2020-02-09,中国,河南省,,1073,0,169,6
7605.0,7605.0,7605.0,7443.0,2020-02-09,中国,浙江省,,1092,0,200,0
7618.0,7618.0,7618.0,7606.0,2020-02-09,中国,海南省,,136,0,19,3
7639.0,7639.0,7639.0,7533.0,2020-02-09,中国,湖北省,,29631,0,1795,871
7658.0,7658.0,7658.0,7552.0,2020-02-09,中国,湖南省,,879,0,186,1
7673.0,7673.0,7673.0,7806.0,2020-02-09,中国,澳门特别行政区,,10,0,1,0
7675.0,7675.0,7675.0,7742.0,2020-02-09,中国,甘肃省,,83,0,16,2
7691.0,7691.0,7691.0,7473.0,2020-02-09,中国,福建省,,261,0,35,0
7702.0,7702.0,7702.0,7720.0,2020-02-09,中国,西藏自治区,,1,0,0,0
7710.0,7710.0,7710.0,7692.0,2020-02-09,中国,贵州省,,109,0,7,1
7720.0,7720.0,7720.0,7369.0,2020-02-09,中国,辽宁省,,108,0,12,0
7734.0,7734.0,7734.0,7627.0,2020-02-09,中国,重庆市,,468,0,51,2
7776.0,7776.0,7776.0,7728.0,2020-02-09,中国,陕西省,,208,0,20,0
7790.0,7790.0,7790.0,7758.0,2020-02-09,中国,青海省,,18,0,3,0
7799.0,7799.0,7799.0,7804.0,2020-02-09,中国,香港特别行政区,,36,0,0,1
7801.0,7801.0,7801.0,7395.0,2020-02-09,中国,黑龙江省,,331,0,15,7
7841.0,7841.0,7841.0,7949.0,2020-02-10,中国,上海市,,302,0,48,1
7860.0,7860.0,7860.0,8244.0,2020-02-10,中国,云南省,,149,0,19,0
7878.0,7878.0,7878.0,7895.0,2020-02-10,中国,内蒙古自治区,,58,0,5,0
7891.0,7891.0,7891.0,7833.0,2020-02-10,中国,北京市,,342,0,48,3
7910.0,7910.0,7910.0,8345.0,2020-02-10,中国,台湾省,,18,0,1,0
7912.0,7912.0,7912.0,7922.0,2020-02-10,中国,吉林省,,81,0,13,1
7924.0,7924.0,7924.0,8211.0,2020-02-10,中国,四川省,,417,0,82,1
7947.0,7947.0,7947.0,7852.0,2020-02-10,中国,天津市,,95,0,8,2
7966.0,7966.0,7966.0,8309.0,2020-02-10,中国,宁夏回族自治区,,53,0,14,0
7974.0,7974.0,7974.0,7995.0,2020-02-10,中国,安徽省,,860,0,88,4
7992.0,7992.0,7992.0,8037.0,2020-02-10,中国,山东省,,486,0,71,1
8009.0,8009.0,8009.0,7883.0,2020-02-10,中国,山西省,,122,0,26,0
8021.0,8021.0,8021.0,8108.0,2020-02-10,中国,广东省,,1177,0,181,1
8044.0,8044.0,8044.0,8131.0,2020-02-10,中国,广西壮族自治区,,215,0,30,1
8060.0,8060.0,8060.0,8317.0,2020-02-10,中国,新疆维吾尔自治区,,55,0,0,0
8088.0,8088.0,8088.0,7968.0,2020-02-10,中国,江苏省,,515,0,84,0
8102.0,8102.0,8102.0,8024.0,2020-02-10,中国,江西省,,804,0,127,1
8115.0,8115.0,8115.0,7871.0,2020-02-10,中国,河北省,,239,0,41,2
8127.0,8127.0,8127.0,8054.0,2020-02-10,中国,河南省,,1105,0,198,7
8147.0,8147.0,8147.0,7982.0,2020-02-10,中国,浙江省,,1117,0,250,0
8160.0,8160.0,8160.0,8147.0,2020-02-10,中国,海南省,,142,0,19,3
8181.0,8181.0,8181.0,8074.0,2020-02-10,中国,湖北省,,31728,0,2222,974
8200.0,8200.0,8200.0,8093.0,2020-02-10,中国,湖南省,,912,0,213,1
8215.0,8215.0,8215.0,8349.0,2020-02-10,中国,澳门特别行政区,,10,0,1,0
8217.0,8217.0,8217.0,8284.0,2020-02-10,中国,甘肃省,,86,0,21,2
8233.0,8233.0,8233.0,8013.0,2020-02-10,中国,福建省,,267,0,39,0
8244.0,8244.0,8244.0,8262.0,2020-02-10,中国,西藏自治区,,1,0,0,0
8252.0,8252.0,8252.0,8234.0,2020-02-10,中国,贵州省,,118,0,10,1
8262.0,8262.0,8262.0,7908.0,2020-02-10,中国,辽宁省,,108,0,17,0
8276.0,8276.0,8276.0,8168.0,2020-02-10,中国,重庆市,,486,0,66,2
8319.0,8319.0,8319.0,8270.0,2020-02-10,中国,陕西省,,213,0,26,0
8333.0,8333.0,8333.0,8300.0,2020-02-10,中国,青海省,,18,0,3,0
8342.0,8342.0,8342.0,8347.0,2020-02-10,中国,香港特别行政区,,42,0,0,1
8344.0,8344.0,8344.0,7934.0,2020-02-10,中国,黑龙江省,,360,0,27,8
8384.0,8384.0,8384.0,8492.0,2020-02-11,中国,上海市,,306,0,53,1
8403.0,8403.0,8403.0,8787.0,2020-02-11,中国,云南省,,154,0,20,0
8421.0,8421.0,8421.0,8438.0,2020-02-11,中国,内蒙古自治区,,60,0,5,0
8434.0,8434.0,8434.0,8376.0,2020-02-11,中国,北京市,,352,0,56,3
8453.0,8453.0,8453.0,8888.0,2020-02-11,中国,台湾省,,18,0,1,0
8455.0,8455.0,8455.0,8465.0,2020-02-11,中国,吉林省,,83,0,18,1
8467.0,8467.0,8467.0,8754.0,2020-02-11,中国,四川省,,436,0,85,1
8490.0,8490.0,8490.0,8395.0,2020-02-11,中国,天津市,,106,0,10,2
8509.0,8509.0,8509.0,8852.0,2020-02-11,中国,宁夏回族自治区,,58,0,22,0
8517.0,8517.0,8517.0,8538.0,2020-02-11,中国,安徽省,,888,0,108,4
8535.0,8535.0,8535.0,8580.0,2020-02-11,中国,山东省,,497,0,80,1
8552.0,8552.0,8552.0,8426.0,2020-02-11,中国,山西省,,124,0,30,0
8564.0,8564.0,8564.0,8651.0,2020-02-11,中国,广东省,,1219,0,241,1
8587.0,8587.0,8587.0,8674.0,2020-02-11,中国,广西壮族自治区,,222,0,31,1
8603.0,8603.0,8603.0,8860.0,2020-02-11,中国,新疆维吾尔自治区,,59,0,3,0
8631.0,8631.0,8631.0,8511.0,2020-02-11,中国,江苏省,,543,0,94,0
8645.0,8645.0,8645.0,8567.0,2020-02-11,中国,江西省,,844,0,152,1
8658.0,8658.0,8658.0,8414.0,2020-02-11,中国,河北省,,251,0,48,2
8670.0,8670.0,8670.0,8597.0,2020-02-11,中国,河南省,,1135,0,231,8
8690.0,8690.0,8690.0,8525.0,2020-02-11,中国,浙江省,,1131,0,279,0
8703.0,8703.0,8703.0,8690.0,2020-02-11,中国,海南省,,145,0,20,3
8724.0,8724.0,8724.0,8617.0,2020-02-11,中国,湖北省,,33366,0,2639,1068
8743.0,8743.0,8743.0,8636.0,2020-02-11,中国,湖南省,,946,0,263,2
8758.0,8758.0,8758.0,8892.0,2020-02-11,中国,澳门特别行政区,,10,0,1,0
8760.0,8760.0,8760.0,8827.0,2020-02-11,中国,甘肃省,,86,0,24,2
8776.0,8776.0,8776.0,8556.0,2020-02-11,中国,福建省,,272,0,46,0
8787.0,8787.0,8787.0,8805.0,2020-02-11,中国,西藏自治区,,1,0,0,0
8795.0,8795.0,8795.0,8777.0,2020-02-11,中国,贵州省,,131,0,17,1
8805.0,8805.0,8805.0,8451.0,2020-02-11,中国,辽宁省,,116,0,19,0
8819.0,8819.0,8819.0,8711.0,2020-02-11,中国,重庆市,,505,0,79,3
8862.0,8862.0,8862.0,8813.0,2020-02-11,中国,陕西省,,219,0,31,0
8876.0,8876.0,8876.0,8843.0,2020-02-11,中国,青海省,,18,0,5,0
8885.0,8885.0,8885.0,8890.0,2020-02-11,中国,香港特别行政区,,49,0,0,1
8887.0,8887.0,8887.0,8477.0,2020-02-11,中国,黑龙江省,,378,0,28,8
8927.0,8927.0,8927.0,9035.0,2020-02-12,中国,上海市,,313,0,57,1
8946.0,8946.0,8946.0,9330.0,2020-02-12,中国,云南省,,155,0,23,0
8964.0,8964.0,8964.0,8981.0,2020-02-12,中国,内蒙古自治区,,61,0,6,0
8977.0,8977.0,8977.0,8919.0,2020-02-12,中国,北京市,,366,0,68,3
8996.0,8996.0,8996.0,9431.0,2020-02-12,中国,台湾省,,18,0,1,0
8998.0,8998.0,8998.0,9008.0,2020-02-12,中国,吉林省,,84,0,22,1
9010.0,9010.0,9010.0,9297.0,2020-02-12,中国,四川省,,451,0,93,1
9033.0,9033.0,9033.0,8938.0,2020-02-12,中国,天津市,,112,0,11,2
9052.0,9052.0,9052.0,9395.0,2020-02-12,中国,宁夏回族自治区,,64,0,24,0
9060.0,9060.0,9060.0,9081.0,2020-02-12,中国,安徽省,,910,0,128,5
9078.0,9078.0,9078.0,9123.0,2020-02-12,中国,山东省,,506,0,98,2
9095.0,9095.0,9095.0,8969.0,2020-02-12,中国,山西省,,126,0,33,0
9107.0,9107.0,9107.0,9194.0,2020-02-12,中国,广东省,,1241,0,284,2
9130.0,9130.0,9130.0,9217.0,2020-02-12,中国,广西壮族自治区,,222,0,33,2
9146.0,9146.0,9146.0,9403.0,2020-02-12,中国,新疆维吾尔自治区,,63,0,3,1
9174.0,9174.0,9174.0,9054.0,2020-02-12,中国,江苏省,,570,0,131,0
9188.0,9188.0,9188.0,9110.0,2020-02-12,中国,江西省,,872,0,170,1
9201.0,9201.0,9201.0,8957.0,2020-02-12,中国,河北省,,265,0,54,3
9213.0,9213.0,9213.0,9140.0,2020-02-12,中国,河南省,,1169,0,258,10
9233.0,9233.0,9233.0,9068.0,2020-02-12,中国,浙江省,,1145,0,327,0
9246.0,9246.0,9246.0,9233.0,2020-02-12,中国,海南省,,157,0,27,4
9267.0,9267.0,9267.0,9160.0,2020-02-12,中国,湖北省,,47163,0,3172,1202
9286.0,9286.0,9286.0,9179.0,2020-02-12,中国,湖南省,,968,0,312,2
9301.0,9301.0,9301.0,9435.0,2020-02-12,中国,澳门特别行政区,,10,0,2,0
9303.0,9303.0,9303.0,9370.0,2020-02-12,中国,甘肃省,,87,0,31,2
9319.0,9319.0,9319.0,9099.0,2020-02-12,中国,福建省,,279,0,54,0
9330.0,9330.0,9330.0,9348.0,2020-02-12,中国,西藏自治区,,1,0,1,0
9338.0,9338.0,9338.0,9320.0,2020-02-12,中国,贵州省,,135,0,20,1
9348.0,9348.0,9348.0,8994.0,2020-02-12,中国,辽宁省,,116,0,22,0
9362.0,9362.0,9362.0,9254.0,2020-02-12,中国,重庆市,,518,0,102,3
9405.0,9405.0,9405.0,9356.0,2020-02-12,中国,陕西省,,225,0,36,0
9419.0,9419.0,9419.0,9386.0,2020-02-12,中国,青海省,,18,0,9,0
9428.0,9428.0,9428.0,9433.0,2020-02-12,中国,香港特别行政区,,50,0,1,1
9430.0,9430.0,9430.0,9020.0,2020-02-12,中国,黑龙江省,,395,0,31,9
9470.0,9470.0,9470.0,9578.0,2020-02-13,中国,上海市,,318,0,62,1
9489.0,9489.0,9489.0,9873.0,2020-02-13,中国,云南省,,162,0,27,0
9507.0,9507.0,9507.0,9524.0,2020-02-13,中国,内蒙古自治区,,65,0,6,0
9520.0,9520.0,9520.0,9462.0,2020-02-13,中国,北京市,,372,0,79,3
9539.0,9539.0,9539.0,9974.0,2020-02-13,中国,台湾省,,18,0,1,0
9541.0,9541.0,9541.0,9551.0,2020-02-13,中国,吉林省,,86,0,25,1
9553.0,9553.0,9553.0,9840.0,2020-02-13,中国,四川省,,463,0,105,1
9576.0,9576.0,9576.0,9481.0,2020-02-13,中国,天津市,,119,0,21,3
9595.0,9595.0,9595.0,9938.0,2020-02-13,中国,宁夏回族自治区,,67,0,24,0
9603.0,9603.0,9603.0,9624.0,2020-02-13,中国,安徽省,,934,0,166,6
9621.0,9621.0,9621.0,9666.0,2020-02-13,中国,山东省,,519,0,111,2
9638.0,9638.0,9638.0,9512.0,2020-02-13,中国,山西省,,126,0,36,0
9650.0,9650.0,9650.0,9737.0,2020-02-13,中国,广东省,,1261,0,332,2
9673.0,9673.0,9673.0,9760.0,2020-02-13,中国,广西壮族自治区,,226,0,35,2
9689.0,9689.0,9689.0,9946.0,2020-02-13,中国,新疆维吾尔自治区,,65,0,6,1
9717.0,9717.0,9717.0,9597.0,2020-02-13,中国,江苏省,,593,0,137,0
9731.0,9731.0,9731.0,9653.0,2020-02-13,中国,江西省,,900,0,187,1
9744.0,9744.0,9744.0,9500.0,2020-02-13,中国,河北省,,283,0,69,3
9756.0,9756.0,9756.0,9683.0,2020-02-13,中国,河南省,,1184,0,313,11
9776.0,9776.0,9776.0,9611.0,2020-02-13,中国,浙江省,,1155,0,367,0
9789.0,9789.0,9789.0,9776.0,2020-02-13,中国,海南省,,157,0,30,4
9810.0,9810.0,9810.0,9703.0,2020-02-13,中国,湖北省,,51986,0,3862,1318
9829.0,9829.0,9829.0,9722.0,2020-02-13,中国,湖南省,,988,0,352,2
9844.0,9844.0,9844.0,9978.0,2020-02-13,中国,澳门特别行政区,,10,0,3,0
9846.0,9846.0,9846.0,9913.0,2020-02-13,中国,甘肃省,,90,0,39,2
9862.0,9862.0,9862.0,9642.0,2020-02-13,中国,福建省,,281,0,59,0
9873.0,9873.0,9873.0,9891.0,2020-02-13,中国,西藏自治区,,1,0,1,0
9881.0,9881.0,9881.0,9863.0,2020-02-13,中国,贵州省,,140,0,28,1
9891.0,9891.0,9891.0,9537.0,2020-02-13,中国,辽宁省,,116,0,22,1
9905.0,9905.0,9905.0,9797.0,2020-02-13,中国,重庆市,,529,0,128,4
9948.0,9948.0,9948.0,9899.0,2020-02-13,中国,陕西省,,229,0,44,0
9962.0,9962.0,9962.0,9929.0,2020-02-13,中国,青海省,,18,0,11,0
9971.0,9971.0,9971.0,9976.0,2020-02-13,中国,香港特别行政区,,53,0,1,1
9973.0,9973.0,9973.0,9563.0,2020-02-13,中国,黑龙江省,,418,0,37,11
10013.0,10013.0,10013.0,10121.0,2020-02-14,中国,上海市,,326,0,90,1
10032.0,10032.0,10032.0,10416.0,2020-02-14,中国,云南省,,168,0,35,0
10050.0,10050.0,10050.0,10067.0,2020-02-14,中国,内蒙古自治区,,68,0,6,0
10063.0,10063.0,10063.0,10005.0,2020-02-14,中国,北京市,,375,0,97,4
10082.0,10082.0,10082.0,10517.0,2020-02-14,中国,台湾省,,18,0,1,0
10084.0,10084.0,10084.0,10094.0,2020-02-14,中国,吉林省,,88,0,25,1
10096.0,10096.0,10096.0,10383.0,2020-02-14,中国,四川省,,470,0,115,1
10119.0,10119.0,10119.0,10024.0,2020-02-14,中国,天津市,,120,0,32,3
10138.0,10138.0,10138.0,10481.0,2020-02-14,中国,宁夏回族自治区,,70,0,27,0
10146.0,10146.0,10146.0,10167.0,2020-02-14,中国,安徽省,,950,0,198,6
10164.0,10164.0,10164.0,10209.0,2020-02-14,中国,山东省,,530,0,139,2
10181.0,10181.0,10181.0,10055.0,2020-02-14,中国,山西省,,127,0,38,0
10193.0,10193.0,10193.0,10280.0,2020-02-14,中国,广东省,,1294,0,386,2
10216.0,10216.0,10216.0,10303.0,2020-02-14,中国,广西壮族自治区,,235,0,40,2
10232.0,10232.0,10232.0,10489.0,2020-02-14,中国,新疆维吾尔自治区,,70,0,6,1
10260.0,10260.0,10260.0,10140.0,2020-02-14,中国,江苏省,,604,0,160,0
10274.0,10274.0,10274.0,10196.0,2020-02-14,中国,江西省,,913,0,210,1
10287.0,10287.0,10287.0,10043.0,2020-02-14,中国,河北省,,291,0,86,3
10299.0,10299.0,10299.0,10226.0,2020-02-14,中国,河南省,,1212,0,356,13
10319.0,10319.0,10319.0,10154.0,2020-02-14,中国,浙江省,,1162,0,409,0
10332.0,10332.0,10332.0,10319.0,2020-02-14,中国,海南省,,162,0,38,4
10353.0,10353.0,10353.0,10246.0,2020-02-14,中国,湖北省,,54406,0,4774,1457
10372.0,10372.0,10372.0,10265.0,2020-02-14,中国,湖南省,,1001,0,389,2
10387.0,10387.0,10387.0,10521.0,2020-02-14,中国,澳门特别行政区,,10,0,3,0
10389.0,10389.0,10389.0,10456.0,2020-02-14,中国,甘肃省,,90,0,44,2
10405.0,10405.0,10405.0,10185.0,2020-02-14,中国,福建省,,285,0,66,0
10416.0,10416.0,10416.0,10434.0,2020-02-14,中国,西藏自治区,,1,0,1,0
10424.0,10424.0,10424.0,10406.0,2020-02-14,中国,贵州省,,143,0,33,1
10434.0,10434.0,10434.0,10080.0,2020-02-14,中国,辽宁省,,119,0,29,1
10448.0,10448.0,10448.0,10340.0,2020-02-14,中国,重庆市,,537,0,152,5
10491.0,10491.0,10491.0,10442.0,2020-02-14,中国,陕西省,,230,0,49,0
10505.0,10505.0,10505.0,10472.0,2020-02-14,中国,青海省,,18,0,11,0
10514.0,10514.0,10514.0,10519.0,2020-02-14,中国,香港特别行政区,,56,0,1,1
10516.0,10516.0,10516.0,10106.0,2020-02-14,中国,黑龙江省,,425,0,48,11
10556.0,10556.0,10556.0,10664.0,2020-02-15,中国,上海市,,328,0,124,1
10575.0,10575.0,10575.0,10960.0,2020-02-15,中国,云南省,,169,0,42,0
10593.0,10593.0,10593.0,10610.0,2020-02-15,中国,内蒙古自治区,,70,0,7,0
10606.0,10606.0,10606.0,10548.0,2020-02-15,中国,北京市,,380,0,105,4
10625.0,10625.0,10625.0,11062.0,2020-02-15,中国,台湾省,,18,0,2,0
10627.0,10627.0,10627.0,10637.0,2020-02-15,中国,吉林省,,89,0,28,1
10639.0,10639.0,10639.0,10926.0,2020-02-15,中国,四川省,,481,0,127,3
10662.0,10662.0,10662.0,10567.0,2020-02-15,中国,天津市,,122,0,37,3
10681.0,10681.0,10681.0,11026.0,2020-02-15,中国,宁夏回族自治区,,70,0,33,0
10689.0,10689.0,10689.0,10710.0,2020-02-15,中国,安徽省,,962,0,232,6
10707.0,10707.0,10707.0,10752.0,2020-02-15,中国,山东省,,537,0,164,2
10724.0,10724.0,10724.0,10598.0,2020-02-15,中国,山西省,,128,0,46,0
10736.0,10736.0,10736.0,10823.0,2020-02-15,中国,广东省,,1316,0,436,2
10759.0,10759.0,10759.0,10846.0,2020-02-15,中国,广西壮族自治区,,237,0,46,2
10775.0,10775.0,10775.0,11034.0,2020-02-15,中国,新疆维吾尔自治区,,71,0,11,1
10803.0,10803.0,10803.0,10683.0,2020-02-15,中国,江苏省,,617,0,190,0
10817.0,10817.0,10817.0,10739.0,2020-02-15,中国,江西省,,925,0,239,1
10830.0,10830.0,10830.0,10586.0,2020-02-15,中国,河北省,,300,0,100,3
10842.0,10842.0,10842.0,10769.0,2020-02-15,中国,河南省,,1231,0,397,13
10862.0,10862.0,10862.0,10697.0,2020-02-15,中国,浙江省,,1167,0,437,0
10875.0,10875.0,10875.0,10862.0,2020-02-15,中国,海南省,,162,0,39,4
10896.0,10896.0,10896.0,10789.0,2020-02-15,中国,湖北省,,56249,0,5623,1596
10915.0,10915.0,10915.0,10808.0,2020-02-15,中国,湖南省,,1004,0,430,3
10930.0,10930.0,10930.0,11066.0,2020-02-15,中国,澳门特别行政区,,10,0,3,0
10932.0,10932.0,10932.0,11000.0,2020-02-15,中国,甘肃省,,90,0,49,2
10948.0,10948.0,10948.0,10728.0,2020-02-15,中国,福建省,,287,0,77,0
10959.0,10959.0,10959.0,10978.0,2020-02-15,中国,西藏自治区,,1,0,1,0
10967.0,10967.0,10967.0,10949.0,2020-02-15,中国,贵州省,,144,0,37,1
10978.0,10978.0,10978.0,10623.0,2020-02-15,中国,辽宁省,,120,0,32,1
10992.0,10992.0,10992.0,10883.0,2020-02-15,中国,重庆市,,544,0,184,5
11035.0,11035.0,11035.0,10986.0,2020-02-15,中国,陕西省,,232,0,53,0
11049.0,11049.0,11049.0,11016.0,2020-02-15,中国,青海省,,18,0,13,0
11059.0,11059.0,11059.0,11064.0,2020-02-15,中国,香港特别行政区,,56,0,1,1
11061.0,11061.0,11061.0,10649.0,2020-02-15,中国,黑龙江省,,445,0,70,11
11102.0,11102.0,11102.0,11210.0,2020-02-16,中国,上海市,,331,0,140,1
11121.0,11121.0,11121.0,11506.0,2020-02-16,中国,云南省,,171,0,42,0
11139.0,11139.0,11139.0,11156.0,2020-02-16,中国,内蒙古自治区,,72,0,8,0
11152.0,11152.0,11152.0,11094.0,2020-02-16,中国,北京市,,381,0,114,4
11171.0,11171.0,11171.0,11608.0,2020-02-16,中国,台湾省,,20,0,2,1
11173.0,11173.0,11173.0,11183.0,2020-02-16,中国,吉林省,,89,0,30,1
11185.0,11185.0,11185.0,11472.0,2020-02-16,中国,四川省,,495,0,136,3
11208.0,11208.0,11208.0,11113.0,2020-02-16,中国,天津市,,124,0,45,3
11227.0,11227.0,11227.0,11572.0,2020-02-16,中国,宁夏回族自治区,,70,0,33,0
11235.0,11235.0,11235.0,11256.0,2020-02-16,中国,安徽省,,973,0,266,6
11253.0,11253.0,11253.0,11298.0,2020-02-16,中国,山东省,,541,0,175,2
11270.0,11270.0,11270.0,11144.0,2020-02-16,中国,山西省,,129,0,50,0
11282.0,11282.0,11282.0,11369.0,2020-02-16,中国,广东省,,1322,0,473,4
11305.0,11305.0,11305.0,11392.0,2020-02-16,中国,广西壮族自治区,,238,0,51,2
11321.0,11321.0,11321.0,11580.0,2020-02-16,中国,新疆维吾尔自治区,,75,0,12,1
11349.0,11349.0,11349.0,11229.0,2020-02-16,中国,江苏省,,626,0,226,0
11363.0,11363.0,11363.0,11285.0,2020-02-16,中国,江西省,,930,0,275,1
11376.0,11376.0,11376.0,11132.0,2020-02-16,中国,河北省,,301,0,109,3
11388.0,11388.0,11388.0,11315.0,2020-02-16,中国,河南省,,1246,0,438,16
11408.0,11408.0,11408.0,11243.0,2020-02-16,中国,浙江省,,1171,0,470,0
11421.0,11421.0,11421.0,11408.0,2020-02-16,中国,海南省,,162,0,52,4
11442.0,11442.0,11442.0,11335.0,2020-02-16,中国,湖北省,,58182,0,6639,1696
11461.0,11461.0,11461.0,11354.0,2020-02-16,中国,湖南省,,1006,0,467,3
11476.0,11476.0,11476.0,11612.0,2020-02-16,中国,澳门特别行政区,,10,0,5,0
11478.0,11478.0,11478.0,11546.0,2020-02-16,中国,甘肃省,,90,0,54,2
11494.0,11494.0,11494.0,11274.0,2020-02-16,中国,福建省,,290,0,84,0
11505.0,11505.0,11505.0,11524.0,2020-02-16,中国,西藏自治区,,1,0,1,0
11513.0,11513.0,11513.0,11495.0,2020-02-16,中国,贵州省,,146,0,47,1
